,stateCode,state,stationCode,station,district,date,rainfall
326,KDH,Kedah,5808071,Bendang Man,Sik,2022-01-09,-9999.0
327,KDH,Kedah,5808071,Bendang Man,Sik,2022-01-10,0.0
328,KDH,Kedah,5808071,Bendang Man,Sik,2022-01-11,0.0
329,KDH,Kedah,5808071,Bendang Man,Sik,2022-01-12,0.0
330,KDH,Kedah,5706002,Bt. 5 Sik,Sik,2022-01-07,8.0
331,KDH,Kedah,5706002,Bt. 5 Sik,Sik,2022-01-08,0.0
332,KDH,Kedah,5706002,Bt. 5 Sik,Sik,2022-01-09,0.0
333,KDH,Kedah,5706002,Bt. 5 Sik,Sik,2022-01-10,0.0
334,KDH,Kedah,5706002,Bt. 5 Sik,Sik,2022-01-11,0.0
335,KDH,Kedah,5706002,Bt. 5 Sik,Sik,2022-01-12,0.0
336,KDH,Kedah,6368743,Tanjung Pari,Baling,2022-01-07,0.0
337,KDH,Kedah,6368743,Tanjung Pari,Baling,2022-01-08,0.0
338,KDH,Kedah,6368743,Tanjung Pari,Baling,2022-01-09,0.0
339,KDH,Kedah,6368743,Tanjung Pari,Baling,2022-01-10,0.0
340,KDH,Kedah,6368743,Tanjung Pari,Baling,2022-01-11,0.0
341,KDH,Kedah,6368743,Tanjung Pari,Baling,2022-01-12,0.0
342,KDH,Kedah,5808001,Bt. 61 Jln. Baling,Baling,2022-01-07,0.0
343,KDH,Kedah,5808001,Bt. 61 Jln. Baling,Baling,2022-01-08,0.0
344,KDH,Kedah,5808001,Bt. 61 Jln. Baling,Baling,2022-01-09,0.0
345,KDH,Kedah,5808001,Bt. 61 Jln. Baling,Baling,2022-01-10,0.0
346,KDH,Kedah,5808001,Bt. 61 Jln. Baling,Baling,2022-01-11,0.0
347,KDH,Kedah,5808001,Bt. 61 Jln. Baling,Baling,2022-01-12,0.0
348,KDH,Kedah,5809001,Pusat Rekreasi Ulu Legong,Baling,2022-01-07,0.0
349,KDH,Kedah,5809001,Pusat Rekreasi Ulu Legong,Baling,2022-01-08,0.0
350,KDH,Kedah,5809001,Pusat Rekreasi Ulu Legong,Baling,2022-01-09,0.0
351,KDH,Kedah,5809001,Pusat Rekreasi Ulu Legong,Baling,2022-01-10,0.0
352,KDH,Kedah,5809001,Pusat Rekreasi Ulu Legong,Baling,2022-01-11,0.0
353,KDH,Kedah,5809001,Pusat Rekreasi Ulu Legong,Baling,2022-01-12,0.0
354,KDH,Kedah,5708001,Kg. Baru,Baling,2022-01-07,0.0
355,KDH,Kedah,5708001,Kg. Baru,Baling,2022-01-08,0.0
356,KDH,Kedah,5708001,Kg. Baru,Baling,2022-01-09,0.0
357,KDH,Kedah,5708001,Kg. Baru,Baling,2022-01-10,0.0
358,KDH,Kedah,5708001,Kg. Baru,Baling,2022-01-11,0.0
359,KDH,Kedah,5708001,Kg. Baru,Baling,2022-01-12,0.0
360,KDH,Kedah,5508001,Kg. Iboi Kupang,Baling,2022-01-07,0.0
361,KDH,Kedah,5508001,Kg. Iboi Kupang,Baling,2022-01-08,0.0
362,KDH,Kedah,5508001,Kg. Iboi Kupang,Baling,2022-01-09,0.0
363,KDH,Kedah,5508001,Kg. Iboi Kupang,Baling,2022-01-10,0.0
364,KDH,Kedah,5508001,Kg. Iboi Kupang,Baling,2022-01-11,0.0
365,KDH,Kedah,5508001,Kg. Iboi Kupang,Baling,2022-01-12,0.0
366,KDH,Kedah,5608073,Kuala Pegang,Baling,2022-01-07,4.0
367,KDH,Kedah,5608073,Kuala Pegang,Baling,2022-01-08,0.0
368,KDH,Kedah,5608073,Kuala Pegang,Baling,2022-01-09,0.0
369,KDH,Kedah,5608073,Kuala Pegang,Baling,2022-01-10,0.0
370,KDH,Kedah,5608073,Kuala Pegang,Baling,2022-01-11,0.0
371,KDH,Kedah,5608073,Kuala Pegang,Baling,2022-01-12,0.0
372,KDH,Kedah,5607002,Kg. Padang Pulai,Baling,2022-01-07,0.0
373,KDH,Kedah,5607002,Kg. Padang Pulai,Baling,2022-01-08,0.0
374,KDH,Kedah,5607002,Kg. Padang Pulai,Baling,2022-01-09,0.0
375,KDH,Kedah,5607002,Kg. Padang Pulai,Baling,2022-01-10,0.0
376,KDH,Kedah,5607002,Kg. Padang Pulai,Baling,2022-01-11,0.0
377,KDH,Kedah,5607002,Kg. Padang Pulai,Baling,2022-01-12,0.0
378,KDH,Kedah,5607001,SMK Parit Panjang,Baling,2022-01-07,0.0
379,KDH,Kedah,5607001,SMK Parit Panjang,Baling,2022-01-08,0.5
380,KDH,Kedah,5607001,SMK Parit Panjang,Baling,2022-01-09,0.0
381,KDH,Kedah,5607001,SMK Parit Panjang,Baling,2022-01-10,0.0
382,KDH,Kedah,5607001,SMK Parit Panjang,Baling,2022-01-11,0.0
383,KDH,Kedah,5607001,SMK Parit Panjang,Baling,2022-01-12,0.0
384,KDH,Kedah,5606001,Kg. Sedim,Baling,2022-01-07,0.0
385,KDH,Kedah,5606001,Kg. Sedim,Baling,2022-01-08,0.0
386,KDH,Kedah,5606001,Kg. Sedim,Baling,2022-01-09,0.0
387,KDH,Kedah,5606001,Kg. Sedim,Baling,2022-01-10,0.0
388,KDH,Kedah,5606001,Kg. Sedim,Baling,2022-01-11,0.0
389,KDH,Kedah,5606001,Kg. Sedim,Baling,2022-01-12,0.0
390,KDH,Kedah,5604002,Workshop Sg. Petani,Kuala Muda,2022-01-07,1.5
391,KDH,Kedah,5604002,Workshop Sg. Petani,Kuala Muda,2022-01-08,0.0
392,KDH,Kedah,5604002,Workshop Sg. Petani,Kuala Muda,2022-01-09,0.0
393,KDH,Kedah,5604002,Workshop Sg. Petani,Kuala Muda,2022-01-10,0.0
394,KDH,Kedah,5604002,Workshop Sg. Petani,Kuala Muda,2022-01-11,0.0
395,KDH,Kedah,5604002,Workshop Sg. Petani,Kuala Muda,2022-01-12,0.0
396,KDH,Kedah,5505085,SK Sri Pinang,Kuala Muda,2022-01-07,0.0
397,KDH,Kedah,5505085,SK Sri Pinang,Kuala Muda,2022-01-08,0.0
398,KDH,Kedah,5505085,SK Sri Pinang,Kuala Muda,2022-01-09,0.0
399,KDH,Kedah,5505085,SK Sri Pinang,Kuala Muda,2022-01-10,0.0
400,KDH,Kedah,5505085,SK Sri Pinang,Kuala Muda,2022-01-11,0.0
401,KDH,Kedah,5505085,SK Sri Pinang,Kuala Muda,2022-01-12,0.0
402,KDH,Kedah,5604005,RCC Sg. Petani,Kuala Muda,2022-01-07,7.5
403,KDH,Kedah,5604005,RCC Sg. Petani,Kuala Muda,2022-01-08,0.0
404,KDH,Kedah,5604005,RCC Sg. Petani,Kuala Muda,2022-01-09,0.5
405,KDH,Kedah,5604005,RCC Sg. Petani,Kuala Muda,2022-01-10,-9999.0
406,KDH,Kedah,5604005,RCC Sg. Petani,Kuala Muda,2022-01-11,0.0
407,KDH,Kedah,5604005,RCC Sg. Petani,Kuala Muda,2022-01-12,0.0
408,KDH,Kedah,5704057,Ibu Bekalan Tupah at Kedah,Kuala Muda,2022-01-07,0.5
409,KDH,Kedah,5704057,Ibu Bekalan Tupah at Kedah,Kuala Muda,2022-01-08,0.0
410,KDH,Kedah,5704057,Ibu Bekalan Tupah at Kedah,Kuala Muda,2022-01-09,0.0
411,KDH,Kedah,5704057,Ibu Bekalan Tupah at Kedah,Kuala Muda,2022-01-10,0.0
412,KDH,Kedah,5704057,Ibu Bekalan Tupah at Kedah,Kuala Muda,2022-01-11,0.0
413,KDH,Kedah,5704057,Ibu Bekalan Tupah at Kedah,Kuala Muda,2022-01-12,0.0
414,KDH,Kedah,5704058,Semeling at Kedah,Kuala Muda,2022-01-07,11.5
415,KDH,Kedah,5704058,Semeling at Kedah,Kuala Muda,2022-01-08,0.5
416,KDH,Kedah,5704058,Semeling at Kedah,Kuala Muda,2022-01-09,0.0
417,KDH,Kedah,5704058,Semeling at Kedah,Kuala Muda,2022-01-10,0.0
418,KDH,Kedah,5704058,Semeling at Kedah,Kuala Muda,2022-01-11,0.0
419,KDH,Kedah,5704058,Semeling at Kedah,Kuala Muda,2022-01-12,0.0
420,KDH,Kedah,5703002,Kg. Singkir Genting,Yan ,2022-01-07,0.0
421,KDH,Kedah,5703002,Kg. Singkir Genting,Yan ,2022-01-08,0.0
422,KDH,Kedah,5703002,Kg. Singkir Genting,Yan ,2022-01-09,0.0
423,KDH,Kedah,5703002,Kg. Singkir Genting,Yan ,2022-01-10,0.0
424,KDH,Kedah,5703002,Kg. Singkir Genting,Yan ,2022-01-11,0.0
425,KDH,Kedah,5703002,Kg. Singkir Genting,Yan ,2022-01-12,0.0
426,KDH,Kedah,5406078,Ulu Paip,Kulim,2022-01-07,0.0
427,KDH,Kedah,5406078,Ulu Paip,Kulim,2022-01-08,0.0
428,KDH,Kedah,5406078,Ulu Paip,Kulim,2022-01-09,8.0
429,KDH,Kedah,5406078,Ulu Paip,Kulim,2022-01-10,0.0
430,KDH,Kedah,5406078,Ulu Paip,Kulim,2022-01-11,0.0
431,KDH,Kedah,5406078,Ulu Paip,Kulim,2022-01-12,0.0
432,KDH,Kedah,5505084,Ladang Henrieta,Kulim,2022-01-07,0.0
433,KDH,Kedah,5505084,Ladang Henrieta,Kulim,2022-01-08,0.0
434,KDH,Kedah,5505084,Ladang Henrieta,Kulim,2022-01-09,0.0
435,KDH,Kedah,5505084,Ladang Henrieta,Kulim,2022-01-10,0.0
436,KDH,Kedah,5505084,Ladang Henrieta,Kulim,2022-01-11,0.0
437,KDH,Kedah,5505084,Ladang Henrieta,Kulim,2022-01-12,0.0
438,KDH,Kedah,5305093,Sg. Ular,Kulim,2022-01-07,0.0
439,KDH,Kedah,5305093,Sg. Ular,Kulim,2022-01-08,0.5
440,KDH,Kedah,5305093,Sg. Ular,Kulim,2022-01-09,0.5
441,KDH,Kedah,5305093,Sg. Ular,Kulim,2022-01-10,0.0
442,KDH,Kedah,5305093,Sg. Ular,Kulim,2022-01-11,0.0
443,KDH,Kedah,5305093,Sg. Ular,Kulim,2022-01-12,0.0
444,KDH,Kedah,5305002,Sg. Wang Pinang,Kulim,2022-01-07,0.0
445,KDH,Kedah,5305002,Sg. Wang Pinang,Kulim,2022-01-08,0.0
446,KDH,Kedah,5305002,Sg. Wang Pinang,Kulim,2022-01-09,0.0
447,KDH,Kedah,5305002,Sg. Wang Pinang,Kulim,2022-01-10,0.0
448,KDH,Kedah,5305002,Sg. Wang Pinang,Kulim,2022-01-11,0.0
449,KDH,Kedah,5305002,Sg. Wang Pinang,Kulim,2022-01-12,0.0
450,KDH,Kedah,5305091,JPS Kulim,Kulim,2022-01-07,10.0
451,KDH,Kedah,5305091,JPS Kulim,Kulim,2022-01-08,0.0
452,KDH,Kedah,5305091,JPS Kulim,Kulim,2022-01-09,0.0
453,KDH,Kedah,5305091,JPS Kulim,Kulim,2022-01-10,0.0
454,KDH,Kedah,5305091,JPS Kulim,Kulim,2022-01-11,0.0
455,KDH,Kedah,5305091,JPS Kulim,Kulim,2022-01-12,0.0
456,KDH,Kedah,5305001,Kg. Dusun,Kulim,2022-01-07,0.0
457,KDH,Kedah,5305001,Kg. Dusun,Kulim,2022-01-08,0.0
458,KDH,Kedah,5305001,Kg. Dusun,Kulim,2022-01-09,0.0
459,KDH,Kedah,5305001,Kg. Dusun,Kulim,2022-01-10,0.0
460,KDH,Kedah,5305001,Kg. Dusun,Kulim,2022-01-11,0.0
461,KDH,Kedah,5305001,Kg. Dusun,Kulim,2022-01-12,0.0
462,KDH,Kedah,No Data,SMK Lunas,Kulim,2022-01-07,0.0
463,KDH,Kedah,No Data,SMK Lunas,Kulim,2022-01-08,0.0
464,KDH,Kedah,No Data,SMK Lunas,Kulim,2022-01-09,0.0
465,KDH,Kedah,No Data,SMK Lunas,Kulim,2022-01-10,0.0
466,KDH,Kedah,No Data,SMK Lunas,Kulim,2022-01-11,0.0
467,KDH,Kedah,No Data,SMK Lunas,Kulim,2022-01-12,0.0
468,KDH,Kedah,5406083,Kelang Baharu at Kulim Kedah,Kulim,2022-01-07,0.0
469,KDH,Kedah,5406083,Kelang Baharu at Kulim Kedah,Kulim,2022-01-08,0.0
470,KDH,Kedah,5406083,Kelang Baharu at Kulim Kedah,Kulim,2022-01-09,0.0
471,KDH,Kedah,5406083,Kelang Baharu at Kulim Kedah,Kulim,2022-01-10,0.0
472,KDH,Kedah,5406083,Kelang Baharu at Kulim Kedah,Kulim,2022-01-11,0.0
473,KDH,Kedah,5406083,Kelang Baharu at Kulim Kedah,Kulim,2022-01-12,0.0
474,KDH,Kedah,5307101,Mahang,Kulim,2022-01-07,13.0
475,KDH,Kedah,5307101,Mahang,Kulim,2022-01-08,0.0
476,KDH,Kedah,5307101,Mahang,Kulim,2022-01-09,0.0
477,KDH,Kedah,5307101,Mahang,Kulim,2022-01-10,0.0
478,KDH,Kedah,5307101,Mahang,Kulim,2022-01-11,0.0
479,KDH,Kedah,5307101,Mahang,Kulim,2022-01-12,0.0
480,KDH,Kedah,5206105,Pekan Serdang,Bandar Baharu,2022-01-07,12.5
481,KDH,Kedah,5206105,Pekan Serdang,Bandar Baharu,2022-01-08,0.0
482,KDH,Kedah,5206105,Pekan Serdang,Bandar Baharu,2022-01-09,0.0
483,KDH,Kedah,5206105,Pekan Serdang,Bandar Baharu,2022-01-10,0.0
484,KDH,Kedah,5206105,Pekan Serdang,Bandar Baharu,2022-01-11,0.0
485,KDH,Kedah,5206105,Pekan Serdang,Bandar Baharu,2022-01-12,0.0
486,KDH,Kedah,5105106,Rumah Penjaga Jps at Parit Nibong Kedah,Bandar Baharu,2022-01-07,0.0
487,KDH,Kedah,5105106,Rumah Penjaga Jps at Parit Nibong Kedah,Bandar Baharu,2022-01-08,14.5
488,KDH,Kedah,5105106,Rumah Penjaga Jps at Parit Nibong Kedah,Bandar Baharu,2022-01-09,0.0
489,KDH,Kedah,5105106,Rumah Penjaga Jps at Parit Nibong Kedah,Bandar Baharu,2022-01-10,0.0
490,KDH,Kedah,5105106,Rumah Penjaga Jps at Parit Nibong Kedah,Bandar Baharu,2022-01-11,0.0
491,KDH,Kedah,5105106,Rumah Penjaga Jps at Parit Nibong Kedah,Bandar Baharu,2022-01-12,0.0
492,KDH,Kedah,5704055,Gunung Jerai,Yan ,2022-01-07,0.5
493,KDH,Kedah,5704055,Gunung Jerai,Yan ,2022-01-08,0.0
494,KDH,Kedah,5704055,Gunung Jerai,Yan ,2022-01-09,0.0
495,KDH,Kedah,5704055,Gunung Jerai,Yan ,2022-01-10,0.0
496,KDH,Kedah,5704055,Gunung Jerai,Yan ,2022-01-11,0.0
497,KDH,Kedah,5704055,Gunung Jerai,Yan ,2022-01-12,0.0
498,PNG,Pulau Pinang,5505412,Ladang Victoria,Seberang Perai Utara,2022-01-07,0.0
499,PNG,Pulau Pinang,5505412,Ladang Victoria,Seberang Perai Utara,2022-01-08,0.0
500,PNG,Pulau Pinang,5505412,Ladang Victoria,Seberang Perai Utara,2022-01-09,0.0
501,PNG,Pulau Pinang,5505412,Ladang Victoria,Seberang Perai Utara,2022-01-10,-9999.0
502,PNG,Pulau Pinang,5505412,Ladang Victoria,Seberang Perai Utara,2022-01-11,0.0
503,PNG,Pulau Pinang,5505412,Ladang Victoria,Seberang Perai Utara,2022-01-12,-9999.0
504,PNG,Pulau Pinang,5505413,Pinang Tunggal,Seberang Perai Utara,2022-01-07,0.0
505,PNG,Pulau Pinang,5505413,Pinang Tunggal,Seberang Perai Utara,2022-01-08,0.0
506,PNG,Pulau Pinang,5505413,Pinang Tunggal,Seberang Perai Utara,2022-01-09,0.0
507,PNG,Pulau Pinang,5505413,Pinang Tunggal,Seberang Perai Utara,2022-01-10,0.0
508,PNG,Pulau Pinang,5505413,Pinang Tunggal,Seberang Perai Utara,2022-01-11,0.0
509,PNG,Pulau Pinang,5505413,Pinang Tunggal,Seberang Perai Utara,2022-01-12,0.0
510,PNG,Pulau Pinang,5505033,Rumah Pam Pinang Tunggal,Seberang Perai Utara,2022-01-07,0.0
511,PNG,Pulau Pinang,5505033,Rumah Pam Pinang Tunggal,Seberang Perai Utara,2022-01-08,0.0
512,PNG,Pulau Pinang,5505033,Rumah Pam Pinang Tunggal,Seberang Perai Utara,2022-01-09,0.0
513,PNG,Pulau Pinang,5505033,Rumah Pam Pinang Tunggal,Seberang Perai Utara,2022-01-10,0.0
514,PNG,Pulau Pinang,5505033,Rumah Pam Pinang Tunggal,Seberang Perai Utara,2022-01-11,0.0
515,PNG,Pulau Pinang,5505033,Rumah Pam Pinang Tunggal,Seberang Perai Utara,2022-01-12,0.0
516,PNG,Pulau Pinang,5504036,Bumbong Lima,Seberang Perai Utara,2022-01-07,0.0
517,PNG,Pulau Pinang,5504036,Bumbong Lima,Seberang Perai Utara,2022-01-08,5.0
518,PNG,Pulau Pinang,5504036,Bumbong Lima,Seberang Perai Utara,2022-01-09,0.0
519,PNG,Pulau Pinang,5504036,Bumbong Lima,Seberang Perai Utara,2022-01-10,0.0
520,PNG,Pulau Pinang,5504036,Bumbong Lima,Seberang Perai Utara,2022-01-11,0.0
521,PNG,Pulau Pinang,5504036,Bumbong Lima,Seberang Perai Utara,2022-01-12,0.0
522,PNG,Pulau Pinang,5504032,Rumah Pam Bumbong Lima,Seberang Perai Utara,2022-01-07,0.0
523,PNG,Pulau Pinang,5504032,Rumah Pam Bumbong Lima,Seberang Perai Utara,2022-01-08,5.0
524,PNG,Pulau Pinang,5504032,Rumah Pam Bumbong Lima,Seberang Perai Utara,2022-01-09,0.0
525,PNG,Pulau Pinang,5504032,Rumah Pam Bumbong Lima,Seberang Perai Utara,2022-01-10,0.0
526,PNG,Pulau Pinang,5504032,Rumah Pam Bumbong Lima,Seberang Perai Utara,2022-01-11,0.0
527,PNG,Pulau Pinang,5504032,Rumah Pam Bumbong Lima,Seberang Perai Utara,2022-01-12,0.0
528,PNG,Pulau Pinang,5504035,Lahar Ikan Mati,Seberang Perai Utara,2022-01-07,0.0
529,PNG,Pulau Pinang,5504035,Lahar Ikan Mati,Seberang Perai Utara,2022-01-08,1.5
530,PNG,Pulau Pinang,5504035,Lahar Ikan Mati,Seberang Perai Utara,2022-01-09,0.0
531,PNG,Pulau Pinang,5504035,Lahar Ikan Mati,Seberang Perai Utara,2022-01-10,0.0
532,PNG,Pulau Pinang,5504035,Lahar Ikan Mati,Seberang Perai Utara,2022-01-11,0.0
533,PNG,Pulau Pinang,5504035,Lahar Ikan Mati,Seberang Perai Utara,2022-01-12,0.0
534,PNG,Pulau Pinang,5405422,Sg. Jarak,Seberang Perai Utara,2022-01-07,0.0
535,PNG,Pulau Pinang,5405422,Sg. Jarak,Seberang Perai Utara,2022-01-08,0.0
536,PNG,Pulau Pinang,5405422,Sg. Jarak,Seberang Perai Utara,2022-01-09,0.0
537,PNG,Pulau Pinang,5405422,Sg. Jarak,Seberang Perai Utara,2022-01-10,0.0
538,PNG,Pulau Pinang,5405422,Sg. Jarak,Seberang Perai Utara,2022-01-11,0.0
539,PNG,Pulau Pinang,5405422,Sg. Jarak,Seberang Perai Utara,2022-01-12,0.0
540,PNG,Pulau Pinang,5404045,Pajak Song,Seberang Perai Utara,2022-01-07,2.0
541,PNG,Pulau Pinang,5404045,Pajak Song,Seberang Perai Utara,2022-01-08,0.0
542,PNG,Pulau Pinang,5404045,Pajak Song,Seberang Perai Utara,2022-01-09,0.0
543,PNG,Pulau Pinang,5404045,Pajak Song,Seberang Perai Utara,2022-01-10,0.0
544,PNG,Pulau Pinang,5404045,Pajak Song,Seberang Perai Utara,2022-01-11,0.0
545,PNG,Pulau Pinang,5404045,Pajak Song,Seberang Perai Utara,2022-01-12,0.0
546,PNG,Pulau Pinang,5503034,Permatang Binjai,Seberang Perai Utara,2022-01-07,0.0
547,PNG,Pulau Pinang,5503034,Permatang Binjai,Seberang Perai Utara,2022-01-08,0.0
548,PNG,Pulau Pinang,5503034,Permatang Binjai,Seberang Perai Utara,2022-01-09,0.0
549,PNG,Pulau Pinang,5503034,Permatang Binjai,Seberang Perai Utara,2022-01-10,0.0
550,PNG,Pulau Pinang,5503034,Permatang Binjai,Seberang Perai Utara,2022-01-11,0.0
551,PNG,Pulau Pinang,5503034,Permatang Binjai,Seberang Perai Utara,2022-01-12,0.0
552,PNG,Pulau Pinang,5404044,Guar Kepayang,Seberang Perai Utara,2022-01-07,0.0
553,PNG,Pulau Pinang,5404044,Guar Kepayang,Seberang Perai Utara,2022-01-08,0.0
554,PNG,Pulau Pinang,5404044,Guar Kepayang,Seberang Perai Utara,2022-01-09,0.0
555,PNG,Pulau Pinang,5404044,Guar Kepayang,Seberang Perai Utara,2022-01-10,0.0
556,PNG,Pulau Pinang,5404044,Guar Kepayang,Seberang Perai Utara,2022-01-11,0.0
557,PNG,Pulau Pinang,5404044,Guar Kepayang,Seberang Perai Utara,2022-01-12,0.0
558,PNG,Pulau Pinang,5405001,Ara Kuda,Seberang Perai Tengah,2022-01-07,0.0
559,PNG,Pulau Pinang,5405001,Ara Kuda,Seberang Perai Tengah,2022-01-08,0.0
560,PNG,Pulau Pinang,5405001,Ara Kuda,Seberang Perai Tengah,2022-01-09,0.0
561,PNG,Pulau Pinang,5405001,Ara Kuda,Seberang Perai Tengah,2022-01-10,0.0
562,PNG,Pulau Pinang,5405001,Ara Kuda,Seberang Perai Tengah,2022-01-11,0.0
563,PNG,Pulau Pinang,5405001,Ara Kuda,Seberang Perai Tengah,2022-01-12,0.0
564,PNG,Pulau Pinang,5404043,Ibu Bekalan Sungai Kulim,Seberang Perai Tengah,2022-01-07,0.0
565,PNG,Pulau Pinang,5404043,Ibu Bekalan Sungai Kulim,Seberang Perai Tengah,2022-01-08,0.0
566,PNG,Pulau Pinang,5404043,Ibu Bekalan Sungai Kulim,Seberang Perai Tengah,2022-01-09,0.0
567,PNG,Pulau Pinang,5404043,Ibu Bekalan Sungai Kulim,Seberang Perai Tengah,2022-01-10,0.0
568,PNG,Pulau Pinang,5404043,Ibu Bekalan Sungai Kulim,Seberang Perai Tengah,2022-01-11,0.0
569,PNG,Pulau Pinang,5404043,Ibu Bekalan Sungai Kulim,Seberang Perai Tengah,2022-01-12,0.0
570,PNG,Pulau Pinang,5303053,Kompleks Perai,Seberang Perai Tengah,2022-01-07,0.0
571,PNG,Pulau Pinang,5303053,Kompleks Perai,Seberang Perai Tengah,2022-01-08,1.0
572,PNG,Pulau Pinang,5303053,Kompleks Perai,Seberang Perai Tengah,2022-01-09,0.0
573,PNG,Pulau Pinang,5303053,Kompleks Perai,Seberang Perai Tengah,2022-01-10,0.0
574,PNG,Pulau Pinang,5303053,Kompleks Perai,Seberang Perai Tengah,2022-01-11,0.0
575,PNG,Pulau Pinang,5303053,Kompleks Perai,Seberang Perai Tengah,2022-01-12,0.0
576,PNG,Pulau Pinang,5304045,Pusat Kesihatan Bukit Berapit,Seberang Perai Tengah,2022-01-07,0.0
577,PNG,Pulau Pinang,5304045,Pusat Kesihatan Bukit Berapit,Seberang Perai Tengah,2022-01-08,0.0
578,PNG,Pulau Pinang,5304045,Pusat Kesihatan Bukit Berapit,Seberang Perai Tengah,2022-01-09,0.0
579,PNG,Pulau Pinang,5304045,Pusat Kesihatan Bukit Berapit,Seberang Perai Tengah,2022-01-10,0.0
580,PNG,Pulau Pinang,5304045,Pusat Kesihatan Bukit Berapit,Seberang Perai Tengah,2022-01-11,0.0
581,PNG,Pulau Pinang,5304045,Pusat Kesihatan Bukit Berapit,Seberang Perai Tengah,2022-01-12,0.0
582,PNG,Pulau Pinang, 5304046,Permatang Rawa,Seberang Perai Tengah,2022-01-07,0.0
583,PNG,Pulau Pinang, 5304046,Permatang Rawa,Seberang Perai Tengah,2022-01-08,0.0
584,PNG,Pulau Pinang, 5304046,Permatang Rawa,Seberang Perai Tengah,2022-01-09,0.0
585,PNG,Pulau Pinang, 5304046,Permatang Rawa,Seberang Perai Tengah,2022-01-10,0.0
586,PNG,Pulau Pinang, 5304046,Permatang Rawa,Seberang Perai Tengah,2022-01-11,0.0
587,PNG,Pulau Pinang, 5304046,Permatang Rawa,Seberang Perai Tengah,2022-01-12,0.0
588,PNG,Pulau Pinang,5304047,Kolam Air Chrk. To Kun At P.Pinang,Seberang Perai Tengah,2022-01-07,-9999.0
589,PNG,Pulau Pinang,5304047,Kolam Air Chrk. To Kun At P.Pinang,Seberang Perai Tengah,2022-01-08,-9999.0
590,PNG,Pulau Pinang,5304047,Kolam Air Chrk. To Kun At P.Pinang,Seberang Perai Tengah,2022-01-09,-9999.0
591,PNG,Pulau Pinang,5304047,Kolam Air Chrk. To Kun At P.Pinang,Seberang Perai Tengah,2022-01-10,0.0
592,PNG,Pulau Pinang,5304047,Kolam Air Chrk. To Kun At P.Pinang,Seberang Perai Tengah,2022-01-11,0.0
593,PNG,Pulau Pinang,5304047,Kolam Air Chrk. To Kun At P.Pinang,Seberang Perai Tengah,2022-01-12,0.0
594,PNG,Pulau Pinang, 5304044,Empangan Juru,Seberang Perai Tengah,2022-01-07,32.0
595,PNG,Pulau Pinang, 5304044,Empangan Juru,Seberang Perai Tengah,2022-01-08,1.0
596,PNG,Pulau Pinang, 5304044,Empangan Juru,Seberang Perai Tengah,2022-01-09,0.0
597,PNG,Pulau Pinang, 5304044,Empangan Juru,Seberang Perai Tengah,2022-01-10,0.0
598,PNG,Pulau Pinang, 5304044,Empangan Juru,Seberang Perai Tengah,2022-01-11,0.0
599,PNG,Pulau Pinang, 5304044,Empangan Juru,Seberang Perai Tengah,2022-01-12,0.0
600,PNG,Pulau Pinang,5305056,Macang Bubuk,Seberang Perai Tengah,2022-01-07,48.0
601,PNG,Pulau Pinang,5305056,Macang Bubuk,Seberang Perai Tengah,2022-01-08,0.0
602,PNG,Pulau Pinang,5305056,Macang Bubuk,Seberang Perai Tengah,2022-01-09,0.0
603,PNG,Pulau Pinang,5305056,Macang Bubuk,Seberang Perai Tengah,2022-01-10,0.0
604,PNG,Pulau Pinang,5305056,Macang Bubuk,Seberang Perai Tengah,2022-01-11,0.0
605,PNG,Pulau Pinang,5305056,Macang Bubuk,Seberang Perai Tengah,2022-01-12,0.0
606,PNG,Pulau Pinang, 5204423,Simpang Empat,Seberang Perai Selatan,2022-01-07,36.5
607,PNG,Pulau Pinang, 5204423,Simpang Empat,Seberang Perai Selatan,2022-01-08,0.0
608,PNG,Pulau Pinang, 5204423,Simpang Empat,Seberang Perai Selatan,2022-01-09,0.0
609,PNG,Pulau Pinang, 5204423,Simpang Empat,Seberang Perai Selatan,2022-01-10,0.0
610,PNG,Pulau Pinang, 5204423,Simpang Empat,Seberang Perai Selatan,2022-01-11,0.0
611,PNG,Pulau Pinang, 5204423,Simpang Empat,Seberang Perai Selatan,2022-01-12,0.0
612,PNG,Pulau Pinang,5204048,Sg. Simpang Ampat,Seberang Perai Selatan,2022-01-07,36.5
613,PNG,Pulau Pinang,5204048,Sg. Simpang Ampat,Seberang Perai Selatan,2022-01-08,0.5
614,PNG,Pulau Pinang,5204048,Sg. Simpang Ampat,Seberang Perai Selatan,2022-01-09,0.0
615,PNG,Pulau Pinang,5204048,Sg. Simpang Ampat,Seberang Perai Selatan,2022-01-10,0.0
616,PNG,Pulau Pinang,5204048,Sg. Simpang Ampat,Seberang Perai Selatan,2022-01-11,0.0
617,PNG,Pulau Pinang,5204048,Sg. Simpang Ampat,Seberang Perai Selatan,2022-01-12,0.0
618,PNG,Pulau Pinang,5204049,Stadium Batu Kawan,Seberang Perai Selatan,2022-01-07,33.0
619,PNG,Pulau Pinang,5204049,Stadium Batu Kawan,Seberang Perai Selatan,2022-01-08,0.5
620,PNG,Pulau Pinang,5204049,Stadium Batu Kawan,Seberang Perai Selatan,2022-01-09,0.0
621,PNG,Pulau Pinang,5204049,Stadium Batu Kawan,Seberang Perai Selatan,2022-01-10,0.0
